file,class,method,variable,usage
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearData/0,internalList,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearData/0,maxStartTime,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearData/0,durationTest,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearData/0,seriesNames,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearData/0,lock,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearData/0,minStartTime,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearData/0,colorIdx,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,init/0,tabbedGraph,4
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,init/0,graphPanel,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,init/0,DEFAULT_WIDTH,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,init/0,DEFAULT_HEIGTH,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,caseChkBox,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_DYNAMIC_GRAPH_SIZE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,dynamicGraphSize,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,regexpChkBox,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_CASE_SENSITIVE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,titleFontStyleList,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_XAXIS_TIME_FORMAT,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_LEGEND_STYLE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_LEGEND_SIZE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,samplerSelection,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_TITLE_FONT_STYLE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_SERIES_SELECTION,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_TITLE_FONT_NAME,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,graphHeight,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_TITLE_FONT_SIZE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,graphWidth,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_LINE_SHAPE_POINT,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_STROKE_WIDTH_LIST,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,incrScaleYAxis,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,titleFontNameList,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_REGEXP,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,xAxisTimeFormat,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,maxValueYAxisLabel,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,samplerMatchLabel,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,strokeWidthList,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,fontStyleList,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,intervalField,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,graphTitle,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_INTERVAL,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,legendPlacementList,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_LEGEND_PLACEMENT,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,fontNameList,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_NUMBER_SHOW_GROUPING,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,DEFAULT_LEGEND_FONT,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,fontSizeList,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,pointShapeLine,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,titleFontSizeList,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,clearGui/0,numberShowGrouping,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,getLinesColors/0,seriesNames,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],intervalButton,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],internalList,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],log,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],dynamicGraphSize,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],lockInterval,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],displayButton,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],pattern,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],saveGraphToFile,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],intervalValue,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],samplerMatchLabel,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],graphTitle,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],intervalField,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],samplerSelection,4
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],saveGraph,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],applyFilterBtn,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionPerformed/1[java.awt.event.ActionEvent],syncWithName,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionMakeGraph/0,tabbedGraph,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionMakeGraph/0,maxStartTime,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionMakeGraph/0,durationTest,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionMakeGraph/0,seriesNames,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,actionMakeGraph/0,minStartTime,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],caseChkBox,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],DEFAULT_DYNAMIC_GRAPH_SIZE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],dynamicGraphSize,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],DEFAULT_CASE_SENSITIVE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],titleFontStyleList,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],DEFAULT_XAXIS_TIME_FORMAT,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],DEFAULT_LEGEND_STYLE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],samplerSelection,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],DEFAULT_TITLE_FONT_STYLE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],LINE_SHAPE_POINT,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],LEGEND_STYLE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],SERIES_SELECTION_REGEXP,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],graphWidth,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],LEGEND_SIZE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],DEFAULT_LINE_SHAPE_POINT,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],LEGEND_FONT,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],DEFAULT_REGEXP,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],GRAPH_SIZE_HEIGHT,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],SERIES_SELECTION_CASE_SENSITIVE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],fontStyleList,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],intervalField,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],legendPlacementList,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],DEFAULT_LEGEND_PLACEMENT,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],GRAPH_TITLE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],fontNameList,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],DEFAULT_LEGEND_FONT,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],titleFontSizeList,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],XAXIS_TIME_FORMAT,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],regexpChkBox,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],YAXIS_NUMBER_GROUPING,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],SERIES_SELECTION,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],LEGEND_PLACEMENT,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],DEFAULT_LEGEND_SIZE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],GRAPH_TITLE_FONT_NAME,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],DEFAULT_SERIES_SELECTION,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,org.apache.jmeter.visualizers.RespTimeGraphVisualizer,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],LINE_STROKE_WIDTH,1
